No.,Time,Source,Destination,Protocol,Length,Info
1388,0.008797,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=15929 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1389,0.008802,203.242.68.75,70.220.177.250,TCP,1506,80  >  54848 [ACK] Seq=11521 Ack=1 Win=480 Len=1440 TSval=2173660017 TSecr=1344496345
1390,0.008803,203.242.64.22,35.64.251.231,TCP,243,"39342  >  443 [PSH, ACK] Seq=52 Ack=147 Win=4113 Len=177 TSval=169130670 TSecr=366909971"
1391,0.00881,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=17377 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1392,0.008817,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=18825 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1393,0.008824,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=196269 Ack=1 Win=1452 Len=1412
1394,0.008824,203.242.85.196,79.241.219.100,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
1395,0.008829,92.231.118.37,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=2031/61191, ttl=245"
1396,0.00883,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=20273 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1397,0.008831,203.242.68.75,70.220.177.250,TCP,1506,80  >  54848 [ACK] Seq=12961 Ack=1 Win=480 Len=1440 TSval=2173660017 TSecr=1344496345
1398,0.008832,203.242.85.196,191.238.234.201,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1399,0.008833,203.242.85.196,188.226.127.145,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
1400,0.008846,203.242.85.196,73.165.138.44,ICMP,60,"Echo (ping) request  id=0xef27, seq=898/33283, ttl=61 (no response found!)"
1401,0.008852,222.101.222.163,203.242.76.148,TCP,74,23891  >  22 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=3480750 TSecr=0 WS=128
1402,0.008862,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=197681 Ack=1 Win=1452 Len=1412
1403,0.008863,203.242.85.196,64.63.116.99,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1404,0.008864,203.242.85.196,175.237.35.166,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
1405,0.008865,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=187414 Win=16375 Len=0 TSval=1631208092 TSecr=851307125
1406,0.008873,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=199093 Ack=1 Win=1452 Len=1412
1407,0.008875,203.242.85.196,201.162.11.48,ICMP,60,"Echo (ping) request  id=0xef27, seq=3637/13582, ttl=61 (no response found!)"
1408,0.008886,80.93.73.16,133.251.179.113,TCP,54,41903  >  2537 [SYN] Seq=0 Win=1024 Len=0
1409,0.008903,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=200505 Ack=1 Win=1452 Len=1412
1410,0.008908,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=201917 Ack=1 Win=1452 Len=1412
1411,0.008912,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=2921 Ack=1 Win=124 Len=1460
1412,0.008918,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=215753 Ack=211 Win=657 Len=1440
1413,0.008923,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=203329 Ack=1 Win=1452 Len=1412
1414,0.008925,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=4381 Ack=1 Win=124 Len=1460
1415,0.008931,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=217193 Ack=211 Win=657 Len=1440
1416,0.008937,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=5841 Ack=1 Win=124 Len=1460
1417,0.008944,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=204741 Ack=1 Win=1452 Len=1412
1418,0.008947,202.235.195.33,13.148.76.84,TCP,1518,51787  >  443 [ACK] Seq=218633 Ack=211 Win=657 Len=1464
1419,0.008949,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=7301 Ack=1 Win=124 Len=1460
1420,0.00895,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=190162 Win=16375 Len=0 TSval=1631208092 TSecr=851307125
1421,0.008956,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=206153 Ack=1 Win=1452 Len=1412
1422,0.008958,203.242.71.249,80.17.110.129,DNS,115,Standard query 0x22e4[Packet size limited during capture]
1423,0.00896,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=207565 Ack=1 Win=1452 Len=1412
1424,0.00896,3.129.87.34,202.235.195.144,TCP,66,443  >  63427 [ACK] Seq=1 Ack=237 Win=28160 Len=0 TSval=1641777609 TSecr=4214194544
1425,0.008966,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=208977 Ack=1 Win=1452 Len=1412
1426,0.008968,203.242.68.75,70.220.177.250,TCP,1506,80  >  54848 [ACK] Seq=14401 Ack=1 Win=480 Len=1440 TSval=2173660017 TSecr=1344496345
1427,0.008969,202.229.94.149,84.205.131.85,TCP,88,"58612  >  22 [PSH, ACK] Seq=1 Ack=1 Win=229 Len=22 TSval=2109278888 TSecr=3835132838"
1428,0.008983,203.242.68.75,70.220.177.250,TCP,1506,80  >  54848 [ACK] Seq=15841 Ack=1 Win=480 Len=1440 TSval=2173660017 TSecr=1344496345
1429,0.008987,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=37 Ack=94605 Win=26723 Len=0
1430,0.008991,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=37 Ack=100253 Win=26723 Len=0
1431,0.008996,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=37 Ack=103077 Win=26723 Len=0
1432,0.00901,202.235.198.103,15.87.175.131,DNS,96,Standard query 0xcd94[Packet size limited during capture]
1433,0.009018,104.61.89.237,202.235.195.6,TCP,1514,80  >  48264 [ACK] Seq=1 Ack=1 Win=3620 Len=1448 TSval=1940845663 TSecr=27849816
1434,0.009035,104.61.89.237,202.235.195.6,TCP,1514,80  >  48264 [ACK] Seq=1449 Ack=1 Win=3620 Len=1448 TSval=1940845663 TSecr=27849816
1435,0.009043,104.61.89.237,202.235.195.6,TCP,1514,80  >  48264 [ACK] Seq=2897 Ack=1 Win=3620 Len=1448 TSval=1940845663 TSecr=27849816
1436,0.009059,104.61.89.237,202.235.195.6,TCP,1514,80  >  48264 [ACK] Seq=4345 Ack=1 Win=3620 Len=1448 TSval=1940845663 TSecr=27849816
1437,0.009067,104.61.89.237,202.235.195.6,TCP,1514,80  >  48264 [ACK] Seq=5793 Ack=1 Win=3620 Len=1448 TSval=1940845663 TSecr=27849816
1438,0.009068,88.231.177.234,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xea27, seq=2032/61447, ttl=51"
1439,0.009085,203.242.85.196,220.167.93.165,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
1440,0.009085,104.61.89.237,202.235.195.6,TCP,1514,80  >  48264 [ACK] Seq=7241 Ack=1 Win=3620 Len=1448 TSval=1940845663 TSecr=27849816
1441,0.009085,203.242.85.196,23.127.114.165,ICMP,60,"Echo (ping) request  id=0xda27, seq=283/6913, ttl=61 (no response found!)"
1442,0.009096,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=192835 Win=16375 Len=0 TSval=1631208092 TSecr=851307125
1443,0.009097,61.61.98.195,203.242.74.144,TCP,78,41064  >  51914 [ACK] Seq=1 Ack=1 Win=16803 Len=0 TSval=1541136937 TSecr=846867404 SLE=1403 SRE=2805
1444,0.009097,219.234.253.129,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xea27, seq=4585/59665, ttl=55"
1445,0.009098,104.61.89.237,202.235.195.6,TCP,1748,80  >  48264 [ACK] Seq=8689 Ack=1 Win=3620 Len=1682 TSval=1940845663 TSecr=27849816
1446,0.009109,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=11585 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1447,0.009116,203.242.85.196,84.176.203.165,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
1448,0.009122,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=13033 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1449,0.009139,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=14481 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1450,0.009147,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=15929 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1451,0.009149,126.92.241.109,203.242.68.70,UDP,280,46542  >  40031 Len=238[Packet size limited during capture]
1452,0.00915,3.129.87.34,202.235.195.144,TCP,243,"443  >  63427 [PSH, ACK] Seq=1 Ack=237 Win=28160 Len=177 TSval=1641777609 TSecr=4214194544"
1453,0.009164,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=17377 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1454,0.009176,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=18825 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1455,0.009188,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=20273 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1456,0.009201,17.146.183.62,202.235.195.6,TCP,1514,443  >  49415 [ACK] Seq=21721 Ack=1 Win=122 Len=1448 TSval=2846122917 TSecr=693219787
1457,0.009213,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=207859 Ack=1 Win=1025 Len=1414
1458,0.009225,74.116.225.232,202.235.195.6,TCP,1462,443  >  51128 [ACK] Seq=5585 Ack=1 Win=692 Len=1396 TSval=1390236146 TSecr=2975908875
1459,0.009228,203.242.85.196,188.224.4.202,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
1460,0.009235,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=209273 Ack=1 Win=1025 Len=1414
1461,0.009253,185.223.68.253,202.229.98.209,TCP,54,50791  >  3964 [SYN] Seq=0 Win=1024 Len=0
1462,0.009253,203.242.85.196,186.39.87.79,ICMP,60,"Echo (ping) request  id=0xdf27, seq=133/34048, ttl=61 (no response found!)"
1463,0.009255,74.116.225.232,202.235.195.6,TCP,1462,443  >  51128 [ACK] Seq=6981 Ack=1 Win=692 Len=1396 TSval=1390236146 TSecr=2975908875
1464,0.009261,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=210687 Ack=1 Win=1025 Len=1414
1465,0.009272,203.242.85.196,177.232.4.111,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
1466,0.009274,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=212101 Ack=1 Win=1025 Len=1414
1467,0.009285,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=196957 Win=16375 Len=0 TSval=1631208092 TSecr=851307125
1468,0.009286,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=213515 Ack=1 Win=1025 Len=1414
1469,0.009286,13.141.236.0,203.242.71.213,UDP,90,36667  >  123 Len=48[Packet size limited during capture]
1470,0.009288,203.242.85.196,80.171.45.148,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
1471,0.009298,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=214929 Ack=1 Win=1025 Len=1414
1472,0.009298,203.242.85.196,83.250.126.16,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
1473,0.009309,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=216343 Ack=1 Win=1025 Len=1414
1474,0.00931,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=199705 Win=16375 Len=0 TSval=1631208092 TSecr=851307125
1475,0.009325,203.242.70.150,222.101.222.163,TCP,74,"22  >  47217 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=2153234899 TSecr=3480490 WS=128"
1476,0.009332,173.203.180.57,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=4331/60176, ttl=54"
1477,0.009341,203.242.85.196,67.174.41.237,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
1478,0.009359,103.130.130.80,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=4727/30482, ttl=54"
1479,0.009434,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=36297 Ack=1 Win=398 Len=1396 TSval=1372761033 TSecr=877514886
1480,0.009446,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=37693 Ack=1 Win=398 Len=1396 TSval=1372761033 TSecr=877514886
1481,0.009462,2.25.25.122,163.171.115.92,DNS,165,Standard query response 0x5b2b No such name[Packet size limited during capture]
1482,0.009464,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=39089 Ack=1 Win=398 Len=1396 TSval=1372761033 TSecr=877514886
1483,0.009471,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=210687 Win=15308 Len=0
1484,0.009478,92.248.61.243,133.74.109.5,TCP,54,56691  >  27841 [SYN] Seq=0 Win=1024 Len=0
1485,0.009503,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=210389 Ack=37 Win=1452 Len=1412
1486,0.009519,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=203827 Win=16375 Len=0 TSval=1631208093 TSecr=851307125
1487,0.00952,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=211801 Ack=37 Win=1452 Len=1412
1488,0.009524,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=217757 Win=15308 Len=0
1489,0.009547,213.244.127.246,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=4727/30482, ttl=44"
1490,0.009547,36.113.122.0,133.74.73.127,TCP,54,57388  >  23 [SYN] Seq=0 Win=49160 Len=0
1491,0.009549,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=213213 Ack=37 Win=1452 Len=1412
1492,0.009554,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=37 Ack=105901 Win=26723 Len=0
1493,0.009574,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=214625 Ack=37 Win=1452 Len=1412
1494,0.009577,219.100.47.192,203.242.70.148,TCP,54,62850  >  20080 [ACK] Seq=1 Ack=1 Win=1027 Len=0
1495,0.009592,222.101.222.163,203.242.76.218,TCP,937,"32747  >  22 [PSH, ACK] Seq=1 Ack=1 Win=229 Len=871 TSval=3480750 TSecr=4129831246"
1496,0.009594,219.100.47.192,203.242.70.148,TCP,54,62850  >  20080 [ACK] Seq=1 Ack=5657 Win=1027 Len=0
1497,0.009596,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=216037 Ack=37 Win=1452 Len=1412
1498,0.009613,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=217449 Ack=37 Win=1452 Len=1412
1499,0.009619,73.134.197.117,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xea27, seq=3112/10252, ttl=50"
1500,0.009654,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=218861 Ack=37 Win=1452 Len=1412
1501,0.009672,203.242.85.196,198.251.247.119,ICMP,60,"Echo (ping) request  id=0xdf27, seq=1250/57860, ttl=61 (no response found!)"
1502,0.009672,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=220273 Ack=37 Win=1452 Len=1412
1503,0.009674,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=40545 Ack=1 Win=1392 Len=1448 TSval=1581989542 TSecr=4214194544
1504,0.00968,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=41993 Ack=1 Win=1392 Len=1448 TSval=1581989542 TSecr=4214194544
1505,0.009697,54.70.213.206,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xe527, seq=4586/59921, ttl=45"
1506,0.009698,12.92.161.158,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=4005/42255, ttl=245"
1507,0.009698,45.185.144.47,203.242.90.14,TCP,54,50627  >  7979 [SYN] Seq=0 Win=1024 Len=0
1508,0.009699,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=43441 Ack=1 Win=1392 Len=1448 TSval=1581989542 TSecr=4214194544
1509,0.009699,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=221685 Ack=37 Win=1452 Len=1412
1510,0.009703,185.148.48.141,203.242.86.225,TCP,54,51942  >  30021 [SYN] Seq=0 Win=1024 Len=0
1511,0.009705,203.242.85.196,112.136.133.1,ICMP,60,"Echo (ping) request  id=0xea27, seq=822/13827, ttl=61 (no response found!)"
1512,0.009741,173.66.45.159,202.235.195.6,TCP,1462,443  >  50030 [ACK] Seq=2793 Ack=1 Win=332 Len=1396 TSval=4206644634 TSecr=210041034
1513,0.009745,202.235.195.144,205.10.40.140,TCP,74,57172  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4214194544 TSecr=0 WS=1
1514,0.009752,173.66.45.159,202.235.195.6,TCP,1462,443  >  50030 [ACK] Seq=4189 Ack=1 Win=332 Len=1396 TSval=4206644634 TSecr=210041034
1515,0.009764,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=217757 Ack=1 Win=1025 Len=1414
1516,0.009776,17.148.89.180,163.171.243.103,TCP,54,443  >  58629 [ACK] Seq=1 Ack=533 Win=30272 Len=0
1517,0.009777,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=219171 Ack=1 Win=1025 Len=1414
1518,0.009777,193.3.233.62,150.202.145.43,TCP,54,41950  >  9693 [SYN] Seq=0 Win=1024 Len=0
1519,0.009799,201.60.138.125,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xe527, seq=4586/59921, ttl=52"
1520,0.009852,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=8761 Ack=1 Win=124 Len=1460
1521,0.009859,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=10221 Ack=1 Win=124 Len=1460
1522,0.009873,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=11681 Ack=1 Win=124 Len=1460
1523,0.009874,163.171.37.112,91.84.220.85,TCP,54,50334  >  80 [ACK] Seq=1 Ack=2921 Win=64240 Len=0
1524,0.009885,89.35.144.115,202.235.195.6,TCP,1514,443  >  49550 [ACK] Seq=13141 Ack=1 Win=124 Len=1460
1525,0.009886,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=209248 Win=16375 Len=0 TSval=1631208093 TSecr=851307125
1526,0.009898,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=21721 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1527,0.009916,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=23169 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1528,0.009922,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=24617 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1529,0.009939,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=26065 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1530,0.009948,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=27513 Ack=1 Win=122 Len=1448 TSval=738009796 TSecr=1558766694
1531,0.009948,170.125.91.81,133.74.179.175,TCP,58,10978  >  9595 [SYN] Seq=0 Win=65535 Len=0 MSS=1460
1532,0.009948,61.61.98.195,203.242.74.144,TCP,78,[TCP Dup ACK 1443#1] 41064  >  51914 [ACK] Seq=1 Ack=1 Win=16803 Len=0 TSval=1541136937 TSecr=846867404 SLE=1403 SRE=4207
1533,0.00995,61.61.98.195,203.242.74.144,TCP,78,[TCP Dup ACK 1443#2] 41064  >  51914 [ACK] Seq=1 Ack=1 Win=16803 Len=0 TSval=1541136938 TSecr=846867404 SLE=1403 SRE=5609
1534,0.009957,202.235.195.33,13.148.76.84,TCP,1502,51787  >  443 [ACK] Seq=220097 Ack=211 Win=657 Len=1448
1535,0.009962,74.116.129.172,202.235.195.6,TCP,1462,443  >  56062 [ACK] Seq=5585 Ack=1 Win=493 Len=1396 TSval=3126682542 TSecr=2853364993
1536,0.009973,74.116.129.172,202.235.195.6,TCP,1462,443  >  56062 [ACK] Seq=6981 Ack=1 Win=493 Len=1396 TSval=3126682542 TSecr=2853364993
1537,0.009978,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=221545 Ack=211 Win=657 Len=1440
1538,0.009985,23.7.149.251,202.235.195.6,TCP,1514,443  >  49326 [ACK] Seq=17377 Ack=1 Win=243 Len=1448 TSval=719591758 TSecr=658895016
1539,0.009992,202.235.195.33,13.148.76.84,TCP,1510,51787  >  443 [ACK] Seq=222985 Ack=211 Win=657 Len=1456
1540,0.009994,203.242.85.196,80.169.226.105,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1541,0.009994,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=220585 Win=15308 Len=0
1542,0.009998,203.242.85.196,1.154.246.223,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1543,0.009998,23.7.149.251,202.235.195.6,TCP,1514,443  >  49326 [ACK] Seq=18825 Ack=1 Win=243 Len=1448 TSval=719591758 TSecr=658895016
1544,0.01,3.101.21.48,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=1729/49414, ttl=51"
1545,0.010007,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=213370 Win=16375 Len=0 TSval=1631208093 TSecr=851307125
1546,0.010018,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=224441 Ack=211 Win=657 Len=1440
1547,0.010036,203.242.85.196,92.60.198.106,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1548,0.010037,202.235.195.33,13.148.76.84,TCP,1510,51787  >  443 [ACK] Seq=225881 Ack=211 Win=657 Len=1456
1549,0.010059,203.242.85.196,88.117.154.108,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1550,0.010062,173.66.45.159,202.235.195.6,TCP,1462,443  >  50029 [ACK] Seq=8377 Ack=1 Win=365 Len=1396 TSval=4206644634 TSecr=210041073
1551,0.010076,207.130.68.157,203.242.64.22,UDP,160,8801  >  12417 Len=118[Packet size limited during capture]
1552,0.010076,173.66.45.159,202.235.195.6,TCP,1462,443  >  50029 [ACK] Seq=9773 Ack=1 Win=365 Len=1396 TSval=4206644634 TSecr=210041073
1553,0.010077,133.89.0.223,203.242.74.144,TCP,66,18872  >  80 [ACK] Seq=1 Ack=27397 Win=61255 Len=0 TSval=382646080 TSecr=846867406
1554,0.010082,203.242.85.196,60.222.179.207,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1555,0.010086,203.242.85.196,86.70.171.76,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
1556,0.010096,2403:70b9:352f:ca01:9e30:800d:f37:fc69,2001:7e7d:760:c902:cebb:ca2:1b9a:3e8e,TCP,94,"443  >  60236 [SYN, ACK] Seq=0 Ack=1 Win=28560 Len=0 MSS=1440 TSval=2119330772 TSecr=151720812 WS=32"
1557,0.010099,133.89.0.223,203.242.74.144,TCP,66,18872  >  80 [ACK] Seq=1 Ack=29259 Win=59393 Len=0 TSval=382646080 TSecr=846867406
1558,0.010103,133.89.0.223,203.242.74.144,TCP,66,[TCP Window Update] 18872  >  80 [ACK] Seq=1 Ack=29259 Win=65535 Len=0 TSval=382646080 TSecr=846867406
1559,0.010165,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=37 Ack=111549 Win=26723 Len=0
1560,0.010179,203.242.64.22,35.64.251.231,TCP,1514,39342  >  443 [ACK] Seq=229 Ack=147 Win=4113 Len=1448 TSval=169130670 TSecr=366909971
1561,0.010196,203.242.64.22,35.64.251.231,TCP,1666,39342  >  443 [ACK] Seq=1677 Ack=147 Win=4113 Len=1600 TSval=169130670 TSecr=366909971
1562,0.010205,203.242.64.22,35.64.251.231,TCP,1123,"39342  >  443 [PSH, ACK] Seq=3277 Ack=147 Win=4113 Len=1057 TSval=169130670 TSecr=366909971"
1563,0.010222,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=227337 Ack=211 Win=657 Len=1440
1564,0.010223,23.191.254.201,202.235.195.6,TCP,1514,443  >  58129 [ACK] Seq=1 Ack=1 Win=352 Len=1448 TSval=1171930764 TSecr=1653666375
